CustomerID,SavingsAccount,CreditCard,FixedDeposit,Insurance,Investment,Loan,NumProductsOwned
CUST00696,1,0,1,0,1,1,4
CUST00697,1,0,1,0,1,0,3
CUST00698,1,0,0,0,0,0,1
CUST00699,1,0,0,0,0,0,1
CUST00700,1,1,0,0,0,1,3
CUST00701,1,1,1,1,1,1,6
CUST00702,1,0,1,1,1,1,5
CUST00703,1,1,0,0,0,0,2
CUST00704,1,1,0,0,0,1,3
CUST00705,1,1,0,0,0,1,3
CUST00706,1,0,0,0,1,1,3
CUST00707,1,0,0,1,1,0,3
CUST00708,1,0,1,1,0,1,4
CUST00709,1,0,0,1,0,1,3
CUST00710,1,1,0,0,1,1,4
CUST00711,0,1,0,1,1,1,4
CUST00712,1,0,1,0,0,0,2
CUST00713,1,0,1,0,0,0,2
CUST00714,1,1,0,0,0,1,3
CUST00715,1,0,1,0,1,1,4
CUST00716,1,0,0,1,0,0,2
CUST00717,1,0,0,0,1,0,2
CUST00718,1,1,1,1,0,1,5
CUST00719,1,0,0,0,0,0,1
CUST00720,1,0,1,0,0,1,3
CUST00721,1,0,0,0,0,1,2
CUST00722,1,1,0,0,0,0,2
CUST00723,1,1,1,1,1,0,5
CUST00724,1,1,0,0,1,0,3
CUST00725,1,1,0,1,1,1,5
CUST00726,1,1,1,0,1,1,5
CUST00727,1,0,0,1,0,1,3
CUST00728,1,1,0,1,0,1,4
CUST00729,1,0,0,0,0,0,1
CUST00730,1,0,0,0,0,0,1
CUST00731,1,1,0,0,0,1,3
CUST00732,1,0,0,1,1,0,3
CUST00733,1,1,0,1,1,0,4
CUST00734,1,1,1,1,0,1,5
CUST00735,1,1,0,1,1,0,4
CUST00736,1,0,0,0,0,1,2
CUST00737,1,0,1,0,0,1,3
CUST00738,1,0,1,1,0,0,3
CUST00739,1,0,0,0,1,1,3
CUST00740,1,0,0,1,0,1,3
CUST00741,1,0,0,0,1,1,3
CUST00742,1,1,1,1,1,0,5
CUST00743,1,1,0,1,0,1,4
CUST00744,1,1,1,1,1,1,6
CUST00745,1,0,0,0,1,0,2
CUST00746,1,0,0,0,1,0,2
CUST00747,1,0,1,0,0,0,2
CUST00748,1,0,0,0,1,0,2
CUST00749,1,0,1,1,0,1,4
CUST00750,1,0,0,0,0,0,1
CUST00751,1,1,0,0,1,1,4
CUST00752,1,1,1,0,0,1,4
CUST00753,1,0,0,0,1,1,3
CUST00754,1,1,0,0,0,1,3
CUST00755,1,0,0,0,0,1,2
CUST00756,1,1,0,1,0,1,4
CUST00757,1,0,1,1,0,0,3
CUST00758,1,0,0,1,1,1,4
CUST00759,1,1,1,1,1,0,5
CUST00760,1,0,0,0,0,0,1
CUST00761,1,0,0,1,0,0,2
CUST00762,1,0,0,0,1,1,3
CUST00763,1,1,0,1,1,1,5
CUST00764,1,1,0,0,0,1,3
CUST00765,1,1,0,0,0,0,2
CUST00766,1,1,1,1,1,0,5
CUST00767,1,0,1,0,0,1,3
CUST00768,1,0,1,0,1,1,4
CUST00769,1,1,0,0,1,1,4
CUST00770,1,0,0,0,0,1,2
CUST00771,1,0,0,1,0,1,3
CUST00772,0,0,0,1,0,1,2
CUST00773,1,0,0,1,0,0,2
CUST00774,1,1,0,0,0,1,3
CUST00775,1,0,1,0,1,1,4
CUST00776,1,1,1,0,0,1,4
CUST00777,1,0,0,0,0,1,2
CUST00778,1,0,0,1,0,1,3
CUST00779,1,1,0,1,0,1,4
CUST00780,1,0,0,1,0,0,2
CUST00781,1,1,0,1,0,0,3
CUST00782,1,1,0,0,0,1,3
CUST00783,1,0,0,0,1,0,2
CUST00784,1,0,0,0,0,1,2
CUST00785,1,1,0,0,0,1,3
CUST00786,1,1,1,0,0,1,4
CUST00787,1,1,1,1,0,0,4
CUST00788,1,0,0,1,1,1,4
CUST00789,1,0,1,1,1,1,5
CUST00790,1,0,0,0,0,0,1
CUST00791,1,1,0,1,1,1,5
CUST00792,1,1,0,1,0,0,3
CUST00793,1,0,1,1,0,1,4
CUST00794,1,1,1,0,1,1,5
CUST00795,1,1,1,1,1,1,6
CUST00796,1,0,0,1,0,1,3
CUST00797,1,1,1,1,1,1,6
CUST00798,1,1,0,1,0,1,4
CUST00799,0,0,1,1,0,1,3
CUST00800,1,0,0,0,0,0,1
CUST00801,1,1,1,0,1,0,4
CUST00802,1,1,0,0,1,1,4
CUST00803,1,0,0,1,0,1,3
CUST00804,1,1,0,1,0,1,4
CUST00805,1,0,1,1,1,1,5
CUST00806,1,0,1,0,0,1,3
CUST00807,1,0,0,0,0,0,1
CUST00808,1,0,0,0,0,1,2
CUST00809,1,1,0,0,1,1,4
CUST00810,1,1,0,1,1,0,4
CUST00811,1,1,1,0,1,1,5
CUST00812,1,1,1,1,1,1,6
CUST00813,1,1,1,0,1,1,5
CUST00814,1,0,0,0,0,0,1
CUST00815,1,1,1,0,1,1,5
CUST00816,1,1,0,0,0,0,2
CUST00817,1,1,0,0,0,1,3
CUST00818,1,1,0,0,0,1,3
CUST00819,1,0,0,0,0,0,1
CUST00820,1,0,0,0,0,1,2
CUST00821,1,1,1,1,1,1,6
CUST00822,1,0,0,0,1,0,2
CUST00823,1,0,0,0,1,1,3
CUST00824,1,0,1,0,0,0,2
CUST00825,1,1,1,0,0,1,4
CUST00826,1,1,1,1,1,1,6
CUST00827,1,0,0,0,0,0,1
CUST00828,1,1,1,1,0,1,5
CUST00829,1,0,0,0,0,1,2
CUST00830,1,0,1,1,0,1,4
CUST00831,1,1,0,0,0,1,3
CUST00832,1,0,0,0,0,1,2
CUST00833,1,0,0,1,0,1,3
CUST00834,1,0,0,0,0,0,1
CUST00835,1,0,1,0,0,1,3
CUST00836,1,0,0,1,1,0,3
CUST00837,1,0,0,1,0,1,3
CUST00838,0,1,1,1,1,1,5
CUST00839,1,1,0,0,1,0,3
CUST00840,1,1,0,0,0,1,3
CUST00841,1,1,1,1,1,1,6
CUST00842,1,0,1,1,0,1,4
CUST00843,1,1,0,0,0,0,2
CUST00844,1,1,1,0,0,0,3
CUST00845,1,1,1,1,1,1,6
CUST00846,1,1,1,0,1,1,5
CUST00847,1,1,0,0,0,0,2
CUST00848,1,0,0,0,0,1,2
CUST00849,1,1,0,0,0,1,3
CUST00850,1,0,0,1,0,1,3
CUST00851,1,0,0,1,1,1,4
CUST00852,1,0,0,0,1,0,2
CUST00853,1,1,0,0,0,0,2
CUST00854,1,0,0,0,0,1,2
CUST00855,1,0,0,1,0,1,3
CUST00856,1,0,0,0,1,0,2
CUST00857,1,0,1,1,0,1,4
CUST00858,1,1,1,0,1,0,4
CUST00859,1,0,0,1,1,1,4
CUST00860,0,0,0,0,0,0,0
CUST00861,1,0,0,1,1,0,3
CUST00862,1,1,1,1,0,1,5
CUST00863,1,0,1,1,0,0,3
CUST00864,1,0,0,0,0,0,1
CUST00865,1,1,1,1,1,1,6
CUST00866,1,1,0,0,0,1,3
CUST00867,1,0,0,0,0,1,2
CUST00868,1,0,1,1,1,0,4
CUST00869,1,1,1,1,1,1,6
CUST00870,1,1,1,0,0,0,3
CUST00871,1,1,1,1,0,1,5
CUST00872,1,0,1,1,1,1,5
CUST00873,1,1,0,1,0,0,3
CUST00874,1,1,1,1,1,0,5
CUST00875,1,0,0,0,0,0,1
CUST00876,1,1,0,0,0,1,3
CUST00877,1,1,0,1,0,1,4
CUST00878,1,0,1,0,0,1,3
CUST00879,1,1,0,0,0,0,2
CUST00880,1,0,0,0,0,1,2
CUST00881,1,1,1,0,0,0,3
CUST00882,1,0,0,0,0,1,2
CUST00883,1,1,0,1,1,1,5
CUST00884,1,1,0,0,1,0,3
CUST00885,1,0,1,0,0,1,3
CUST00886,1,1,0,0,1,1,4
CUST00887,1,0,1,0,1,1,4
CUST00888,1,1,0,0,1,1,4
CUST00889,1,0,1,0,0,1,3
CUST00890,1,0,0,0,0,0,1
CUST00891,1,1,0,0,0,1,3
CUST00892,1,0,1,1,1,0,4
CUST00893,1,1,1,1,0,1,5
CUST00894,1,1,1,0,1,1,5
CUST00895,1,0,1,1,0,0,3
CUST00896,1,1,1,1,0,0,4
CUST00897,1,0,0,0,0,1,2
CUST00898,1,0,0,0,1,1,3
CUST00899,1,0,1,1,1,1,5
CUST00900,1,0,0,0,0,1,2
CUST00901,1,1,0,0,1,1,4
CUST00902,1,0,1,0,0,0,2
CUST00903,1,1,1,1,1,1,6
CUST00904,1,0,1,0,0,1,3
CUST00905,0,0,1,0,1,1,3
CUST00906,1,0,0,0,0,1,2
CUST00907,1,0,0,0,1,1,3
CUST00908,1,1,1,1,1,0,5
CUST00909,1,1,1,1,0,1,5
CUST00910,1,0,1,1,1,1,5
CUST00911,1,1,1,1,0,1,5
CUST00912,1,1,0,0,1,1,4
CUST00913,1,1,0,0,0,1,3
CUST00914,1,0,0,1,1,1,4
CUST00915,1,0,1,0,1,1,4
CUST00916,1,1,0,0,0,1,3
CUST00917,1,1,1,1,1,1,6
CUST00918,1,0,0,1,0,1,3
CUST00919,1,1,0,1,0,0,3
CUST00920,1,0,0,1,0,1,3
CUST00921,1,1,1,1,1,0,5
CUST00922,1,1,0,0,0,1,3
CUST00923,1,0,1,0,0,0,2
CUST00924,1,0,0,0,1,0,2
CUST00925,1,1,0,1,1,0,4
CUST00926,1,1,0,1,0,1,4
CUST00927,1,1,1,0,0,0,3
CUST00928,1,0,0,1,0,0,2
CUST00929,1,0,1,0,0,0,2
CUST00930,1,0,1,1,0,1,4
CUST00931,1,1,0,0,0,1,3
CUST00932,1,0,0,1,0,1,3
CUST00933,1,1,0,0,0,1,3
CUST00934,1,0,1,1,0,0,3
CUST00935,1,0,1,0,1,1,4
CUST00936,1,0,0,0,0,1,2
CUST00937,1,1,0,1,1,1,5
CUST00938,1,1,0,0,0,1,3
CUST00939,1,1,0,0,0,0,2
CUST00940,1,1,1,1,1,1,6
CUST00941,1,1,0,0,0,1,3
CUST00942,1,1,0,1,0,1,4
CUST00943,1,1,0,0,1,1,4
CUST00944,1,1,0,1,0,1,4
CUST00945,0,0,0,0,0,1,1
CUST00946,1,0,0,1,0,0,2
CUST00947,1,1,0,0,0,0,2
CUST00948,1,0,0,0,0,1,2
CUST00949,1,1,0,0,0,0,2
CUST00950,1,0,0,0,0,0,1
CUST00951,1,0,0,0,1,1,3
CUST00952,1,1,0,0,0,1,3
CUST00953,1,0,1,0,1,1,4
CUST00954,1,0,0,1,0,1,3
CUST00955,1,1,1,1,0,1,5
CUST00956,1,1,0,0,0,1,3
CUST00957,1,1,1,1,0,0,4
CUST00958,1,0,0,0,0,0,1
CUST00959,1,1,0,0,1,0,3
CUST00960,1,0,0,0,0,0,1
CUST00961,1,1,0,0,1,1,4
CUST00962,1,1,0,0,0,0,2
CUST00963,1,0,0,0,0,0,1
CUST00964,1,1,1,0,0,1,4
CUST00965,1,1,0,0,0,1,3
CUST00966,1,0,0,0,0,1,2
CUST00967,1,0,0,0,1,0,2
CUST00968,1,1,1,1,0,1,5
CUST00969,1,1,0,0,0,0,2
CUST00970,1,1,1,0,1,1,5
CUST00971,1,1,0,0,1,1,4
CUST00972,1,0,1,0,1,0,3
CUST00973,1,1,1,1,1,0,5
CUST00974,1,0,0,0,0,1,2
CUST00975,1,0,0,0,0,1,2
CUST00976,1,0,0,1,0,1,3
CUST00977,1,1,0,0,0,1,3
CUST00978,1,0,1,0,1,0,3
CUST00979,0,0,1,0,1,1,3
CUST00980,1,1,0,0,1,1,4
CUST00981,0,1,1,1,1,1,5
CUST00982,1,0,0,1,0,0,2
CUST00983,1,1,1,0,0,1,4
CUST00984,1,1,0,1,0,1,4
CUST00985,1,0,0,1,0,1,3
CUST00986,1,0,0,0,1,1,3
CUST00987,1,0,0,0,0,1,2
CUST00988,1,1,1,1,1,1,6
CUST00989,1,1,0,1,1,0,4
CUST00990,1,0,0,0,0,0,1
CUST00991,1,0,0,0,0,1,2
CUST00992,1,0,0,1,0,1,3
CUST00993,1,1,1,0,0,1,4
CUST00994,1,1,0,0,1,1,4
CUST00995,1,1,1,0,1,1,5
CUST00996,1,1,0,1,0,1,4
CUST00997,1,0,0,0,0,0,1
CUST00998,1,1,0,0,1,0,3
CUST00999,1,0,1,1,1,1,5
CUST01000,1,1,1,0,1,1,5
CUST01001,1,1,1,1,1,1,6
CUST01002,1,0,0,0,0,1,2
CUST01003,1,0,1,1,0,1,4
CUST01004,1,1,0,1,0,1,4
CUST01005,1,0,1,0,0,0,2
CUST01006,1,1,1,0,1,1,5
CUST01007,1,1,0,1,1,1,5
CUST01008,1,0,1,0,1,1,4
CUST01009,1,0,1,1,0,0,3
CUST01010,1,0,0,0,1,0,2
CUST01011,1,0,1,0,0,0,2
CUST01012,0,0,0,0,0,0,0
CUST01013,1,1,0,1,1,0,4
CUST01014,0,0,0,0,1,0,1
CUST01015,1,1,1,1,0,0,4
CUST01016,1,1,0,0,0,1,3
CUST01017,1,0,0,0,0,0,1
CUST01018,1,1,1,1,0,1,5
CUST01019,1,1,0,1,1,1,5
CUST01020,1,1,0,0,1,1,4
CUST01021,1,1,1,0,0,1,4
CUST01022,1,0,1,1,0,1,4
CUST01023,1,0,0,0,0,0,1
CUST01024,1,0,0,1,0,1,3
CUST01025,1,1,0,0,0,0,2
CUST01026,1,0,0,0,0,1,2
CUST01027,1,1,1,0,1,1,5
CUST01028,1,1,1,1,0,0,4
CUST01029,1,0,0,1,1,0,3
CUST01030,1,0,0,0,0,1,2
CUST01031,1,0,0,0,0,1,2
CUST01032,1,0,1,0,0,0,2
CUST01033,1,0,0,0,0,0,1
CUST01034,1,1,0,0,0,1,3
CUST01035,1,0,1,1,0,1,4
CUST01036,1,0,0,0,0,0,1
CUST01037,1,0,1,1,0,1,4
CUST01038,1,1,1,1,0,1,5
CUST01039,1,0,0,0,1,0,2
CUST01040,1,1,1,1,0,1,5
CUST01041,1,1,1,1,1,1,6
CUST01042,1,1,0,0,0,1,3
CUST01043,1,0,1,1,0,1,4
CUST01044,1,0,0,0,0,0,1
CUST01045,1,1,0,1,1,1,5
CUST01046,1,0,0,0,1,0,2
CUST01047,1,0,1,1,0,1,4
CUST01048,1,0,1,1,0,0,3
CUST01049,1,1,0,0,0,0,2
CUST01050,1,0,0,0,1,1,3
CUST01051,1,0,0,0,0,1,2
CUST01052,1,0,0,0,1,1,3
CUST01053,1,0,0,1,0,1,3
CUST01054,1,0,0,1,0,1,3
CUST01055,1,0,0,0,0,1,2
CUST01056,1,0,1,0,0,0,2
CUST01057,1,1,0,0,0,0,2
CUST01058,1,1,1,0,1,1,5
CUST01059,1,1,0,0,0,0,2
CUST01060,1,0,0,0,0,1,2
CUST01061,1,1,1,1,0,1,5
CUST01062,1,0,0,0,0,0,1
CUST01063,1,0,0,0,1,0,2
CUST01064,1,0,0,1,0,0,2
CUST01065,1,0,1,1,0,1,4
CUST01066,1,0,0,1,1,1,4
CUST01067,1,1,0,0,1,0,3
CUST01068,1,0,0,0,0,1,2
CUST01069,1,1,1,0,0,1,4
CUST01070,1,1,0,0,0,0,2
CUST01071,1,1,0,0,0,1,3
CUST01072,1,0,0,0,0,1,2
CUST01073,1,0,0,0,0,0,1
CUST01074,1,1,0,0,0,0,2
CUST01075,1,1,0,0,0,1,3
CUST01076,1,0,0,0,1,1,3
CUST01077,1,1,1,0,1,1,5
CUST01078,1,0,0,0,0,1,2
CUST01079,1,0,0,0,0,1,2
CUST01080,1,0,0,1,1,1,4
CUST01081,1,0,0,0,0,0,1
CUST01082,1,1,0,0,1,1,4
CUST01083,1,1,1,1,1,1,6
CUST01084,1,1,0,0,0,1,3
CUST01085,1,0,0,1,0,1,3
CUST01086,1,0,1,1,0,0,3
CUST01087,1,0,1,0,0,1,3
CUST01088,1,0,1,1,0,0,3
CUST01089,1,0,0,0,1,0,2
CUST01090,1,0,1,0,0,1,3
CUST01091,1,1,0,1,1,1,5
CUST01092,1,0,0,0,0,0,1
CUST01093,1,1,0,1,0,1,4
CUST01094,1,1,1,0,0,1,4
CUST01095,1,0,0,0,0,0,1
CUST01096,1,0,1,0,0,1,3
CUST01097,1,1,0,1,0,1,4
CUST01098,1,0,0,0,0,0,1
CUST01099,1,1,0,0,0,1,3
CUST01100,1,1,0,0,0,1,3
CUST01101,1,1,1,1,1,1,6
CUST01102,1,0,0,1,0,0,2
CUST01103,1,0,1,1,0,1,4
CUST01104,1,1,0,0,0,1,3
CUST01105,1,0,1,0,1,1,4
CUST01106,1,0,0,1,1,0,3
CUST01107,1,1,1,1,1,1,6
CUST01108,1,1,0,0,1,1,4
CUST01109,1,1,0,1,0,1,4
CUST01110,1,0,1,0,0,1,3
CUST01111,1,1,1,1,0,0,4
CUST01112,1,0,0,0,1,1,3
CUST01113,1,0,0,0,0,1,2
CUST01114,1,1,1,1,1,1,6
CUST01115,1,1,1,0,0,0,3
CUST01116,1,1,1,1,1,0,5
CUST01117,1,1,0,1,1,0,4
CUST01118,1,0,1,1,0,1,4
CUST01119,1,0,1,1,1,1,5
CUST01120,1,0,0,1,0,0,2
CUST01121,1,1,0,0,0,1,3
CUST01122,1,1,1,1,1,1,6
CUST01123,1,0,0,1,0,1,3
CUST01124,1,1,0,0,1,1,4
CUST01125,1,0,0,0,0,0,1
CUST01126,1,0,1,0,0,1,3
CUST01127,1,0,0,0,0,1,2
CUST01128,1,0,0,0,0,0,1
CUST01129,1,1,0,0,0,1,3
CUST01130,0,0,0,1,1,1,3
CUST01131,1,0,0,0,0,0,1
CUST01132,1,0,0,0,0,1,2
CUST01133,1,1,1,1,1,0,5
CUST01134,1,0,1,1,1,0,4
CUST01135,1,0,0,0,0,0,1
CUST01136,1,1,1,1,0,0,4
CUST01137,1,0,0,0,0,0,1
CUST01138,1,1,0,0,0,0,2
CUST01139,1,1,1,0,1,1,5
CUST01140,1,1,0,1,0,0,3
CUST01141,1,0,1,0,0,1,3
CUST01142,1,0,1,1,0,0,3
CUST01143,1,1,0,0,1,1,4
CUST01144,1,1,0,0,0,1,3
CUST01145,1,1,0,1,0,1,4
CUST01146,1,1,0,0,0,1,3
CUST01147,1,0,1,0,1,1,4
CUST01148,1,0,1,1,1,0,4
CUST01149,1,0,0,0,0,1,2
CUST01150,1,0,0,1,0,1,3
CUST01151,1,0,0,0,1,1,3
CUST01152,1,0,0,0,0,1,2
CUST01153,1,1,1,1,1,1,6
CUST01154,1,1,0,0,1,0,3
CUST01155,1,0,1,0,0,0,2
CUST01156,1,1,1,0,1,1,5
CUST01157,1,1,1,1,0,0,4
CUST01158,1,1,0,1,1,1,5
CUST01159,1,1,0,0,1,1,4
CUST01160,1,0,1,1,1,0,4
CUST01161,1,1,1,1,0,1,5
CUST01162,1,1,0,0,0,0,2
CUST01163,1,0,0,0,0,1,2
CUST01164,1,0,1,1,0,0,3
CUST01165,1,0,0,0,0,1,2
CUST01166,1,1,0,0,0,1,3
CUST01167,1,0,1,0,0,1,3
CUST01168,1,0,0,1,0,1,3
CUST01169,1,1,1,1,1,0,5
CUST01170,1,1,1,0,1,0,4
CUST01171,1,1,1,0,0,1,4
CUST01172,1,0,0,0,0,0,1
CUST01173,1,0,1,0,0,0,2
CUST01174,1,0,1,1,0,1,4
CUST01175,1,0,0,0,1,0,2
CUST01176,1,0,1,1,0,1,4
CUST01177,1,0,0,0,1,1,3
CUST01178,1,1,0,0,0,1,3
CUST01179,1,0,1,0,1,1,4
CUST01180,1,1,0,1,0,1,4
CUST01181,1,0,0,0,0,1,2
CUST01182,1,1,1,1,1,1,6
CUST01183,1,1,1,1,1,1,6
CUST01184,1,1,1,1,1,0,5
CUST01185,1,1,0,0,0,1,3
CUST01186,0,0,0,1,0,1,2
CUST01187,1,1,1,1,0,0,4
CUST01188,1,1,0,0,1,1,4
CUST01189,1,1,0,1,1,1,5
CUST01190,1,1,0,0,0,0,2
CUST01191,1,0,0,1,0,0,2
CUST01192,1,0,0,1,1,1,4
CUST01193,1,0,0,1,0,0,2
CUST01194,1,0,0,1,1,0,3
CUST01195,1,1,0,0,0,1,3
CUST01196,1,0,0,0,1,1,3
CUST01197,1,0,1,1,1,1,5
CUST01198,1,0,1,0,0,1,3
CUST01199,1,1,0,1,1,1,5
CUST01200,1,0,1,1,0,1,4
CUST01201,1,0,0,0,0,0,1
CUST01202,1,1,0,0,0,1,3
CUST01203,1,1,1,0,0,1,4
CUST01204,1,0,0,0,0,0,1
CUST01205,1,1,0,1,1,1,5
CUST01206,1,0,1,1,1,1,5
CUST01207,1,0,1,0,0,0,2
CUST01208,1,0,0,0,0,0,1
CUST01209,1,1,0,0,1,1,4
CUST01210,1,1,1,0,0,0,3
CUST01211,1,1,0,1,1,0,4
CUST01212,1,1,0,0,0,1,3
CUST01213,1,0,0,0,0,0,1
CUST01214,1,1,0,1,1,1,5
CUST01215,1,1,0,1,1,1,5
CUST01216,1,1,1,0,0,0,3
CUST01217,1,1,0,0,0,0,2
CUST01218,1,0,0,0,0,0,1
CUST01219,1,0,0,0,0,1,2
CUST01220,1,1,1,0,1,1,5
CUST01221,1,1,1,1,1,1,6
CUST01222,1,1,0,0,0,1,3
CUST01223,1,1,0,0,0,1,3
CUST01224,1,0,0,0,0,1,2
CUST01225,1,0,1,0,0,0,2
CUST01226,1,1,0,0,0,1,3
CUST01227,1,0,1,1,1,1,5
CUST01228,1,0,0,1,0,1,3
CUST01229,1,0,1,0,0,1,3
CUST01230,1,1,0,1,1,1,5
CUST01231,1,0,0,1,0,1,3
CUST01232,1,0,1,0,0,0,2
CUST01233,1,0,1,0,0,1,3
CUST01234,1,1,0,0,0,1,3
CUST01235,1,1,1,1,0,1,5
CUST01236,1,1,1,1,1,1,6
CUST01237,1,1,0,1,1,1,5
CUST01238,1,1,0,0,0,1,3
CUST01239,1,0,0,1,1,0,3
CUST01240,1,0,1,1,1,1,5
CUST01241,1,1,0,0,0,1,3
CUST01242,1,0,0,0,0,1,2
CUST01243,1,1,1,1,0,1,5
CUST01244,1,1,0,1,1,1,5
CUST01245,1,1,1,0,0,1,4
CUST01246,1,0,1,1,0,1,4
CUST01247,1,0,0,0,0,1,2
CUST01248,1,0,0,0,1,1,3
CUST01249,1,0,0,0,0,1,2
CUST01250,1,1,0,1,0,0,3
CUST01251,1,1,1,1,1,1,6
CUST01252,1,1,0,1,1,1,5
CUST01253,1,1,1,1,1,1,6
CUST01254,1,0,0,0,0,0,1
CUST01255,1,1,1,0,1,1,5
CUST01256,1,1,0,0,0,1,3
CUST01257,1,0,0,0,0,0,1
CUST01258,1,0,1,0,0,0,2
CUST01259,1,0,0,0,1,0,2
CUST01260,1,1,0,1,0,1,4
CUST01261,1,1,1,1,1,0,5
CUST01262,1,1,0,0,1,1,4
CUST01263,1,0,1,0,0,1,3
CUST01264,1,0,0,0,1,0,2
CUST01265,1,0,1,0,0,1,3
CUST01266,1,0,1,1,0,0,3
CUST01267,1,0,1,1,0,1,4
CUST01268,1,1,0,0,1,0,3
CUST01269,1,1,0,0,0,1,3
CUST01270,1,0,0,0,1,1,3
CUST01271,1,0,1,0,0,0,2
CUST01272,1,0,1,0,0,0,2
CUST01273,1,0,1,0,0,1,3
CUST01274,1,0,0,0,1,1,3
CUST01275,1,0,0,0,0,1,2
CUST01276,1,0,0,0,1,1,3
CUST01277,1,1,0,0,0,1,3
CUST01278,1,1,1,1,1,1,6
CUST01279,1,0,0,1,0,1,3
CUST01280,1,0,0,0,0,0,1
CUST01281,1,1,1,1,1,1,6
CUST01282,1,0,1,1,1,0,4
CUST01283,1,1,0,0,0,1,3
CUST01284,1,0,0,0,0,0,1
CUST01285,0,1,1,0,1,1,4
CUST01286,1,0,0,0,0,0,1
CUST01287,1,0,0,0,0,1,2
CUST01288,1,1,1,1,0,1,5
CUST01289,1,1,0,1,0,1,4
CUST01290,1,1,0,0,0,1,3
CUST01291,1,1,0,0,1,1,4
CUST01292,1,0,0,0,0,0,1
CUST01293,1,1,1,1,0,0,4
CUST01294,1,1,0,0,0,1,3
CUST01295,1,1,0,1,1,0,4
CUST01296,1,1,0,1,1,1,5
CUST01297,1,1,1,1,0,0,4
CUST01298,1,1,1,0,0,1,4
CUST01299,1,0,1,1,0,0,3
CUST01300,1,0,0,0,0,0,1
CUST01301,1,1,0,1,0,0,3
CUST01302,1,1,0,0,1,0,3
CUST01303,1,0,1,1,1,1,5
CUST01304,1,0,0,0,0,0,1
CUST01305,1,0,1,0,0,1,3
CUST01306,1,1,0,1,1,1,5
CUST01307,1,0,1,0,0,1,3
CUST01308,1,0,0,0,0,0,1
CUST01309,1,1,0,1,0,1,4
CUST01310,1,0,1,1,1,0,4
CUST01311,1,1,0,1,0,1,4
CUST01312,1,0,1,0,1,1,4
CUST01313,1,1,1,0,0,0,3
CUST01314,1,1,0,1,0,1,4
CUST01315,1,1,1,1,1,1,6
CUST01316,1,1,0,0,0,1,3
CUST01317,1,0,0,0,0,1,2
CUST01318,1,1,1,1,1,1,6
CUST01319,1,1,0,0,0,1,3
CUST01320,1,1,0,0,0,0,2
CUST01321,1,1,0,0,0,0,2
CUST01322,1,1,0,0,0,1,3
CUST01323,1,1,1,1,1,0,5
CUST01324,1,0,1,1,0,0,3
CUST01325,1,0,1,1,0,0,3
CUST01326,1,0,0,1,0,0,2
CUST01327,1,0,0,1,1,0,3
CUST01328,1,1,0,0,0,0,2
CUST01329,1,1,0,1,0,0,3
CUST01330,1,0,1,0,1,1,4
CUST01331,1,0,1,0,1,0,3
CUST01332,1,0,0,0,0,0,1
CUST01333,1,0,0,1,1,0,3
CUST01334,0,1,0,1,0,1,3
CUST01335,1,0,0,1,1,1,4
CUST01336,1,1,0,0,0,0,2
CUST01337,1,1,0,1,1,1,5
CUST01338,1,0,1,1,0,0,3
CUST01339,1,1,1,0,0,1,4
CUST01340,1,1,0,0,1,1,4
CUST01341,1,1,1,1,0,0,4
CUST01342,1,0,1,0,0,0,2
CUST01343,1,0,0,0,1,0,2
CUST01344,1,0,0,0,0,0,1
CUST01345,1,1,0,0,1,0,3
CUST01346,1,0,0,0,0,1,2
CUST01347,1,0,0,1,0,0,2
CUST01348,1,1,0,1,1,1,5
CUST01349,1,0,0,1,1,1,4
CUST01350,1,0,1,1,1,1,5
CUST01351,1,0,1,1,0,0,3
CUST01352,1,1,0,0,0,0,2
CUST01353,1,1,1,1,0,1,5
CUST01354,1,1,0,1,0,1,4
CUST01355,1,1,0,0,0,1,3
CUST01356,1,1,1,1,1,1,6
CUST01357,1,1,1,0,1,0,4
CUST01358,1,1,0,0,0,1,3
CUST01359,1,0,0,0,0,0,1
CUST01360,1,0,1,1,0,1,4
CUST01361,1,0,0,0,0,0,1
CUST01362,1,1,0,0,1,1,4
CUST01363,1,1,1,0,0,1,4
CUST01364,1,1,0,1,1,0,4
CUST01365,1,1,0,0,0,1,3
CUST01366,1,0,0,0,0,0,1
CUST01367,1,1,0,0,1,1,4
CUST01368,1,1,0,1,0,1,4
CUST01369,1,0,0,0,0,1,2
CUST01370,1,0,0,0,0,0,1
CUST01371,1,1,0,1,0,1,4
CUST01372,1,0,1,1,0,0,3
CUST01373,1,1,1,0,1,1,5
CUST01374,1,0,1,1,0,0,3
CUST01375,1,0,0,1,0,1,3
CUST01376,1,1,0,1,1,1,5
CUST01377,1,0,0,0,0,0,1
CUST01378,1,0,0,0,0,1,2
CUST01379,1,1,0,0,0,0,2
CUST01380,1,1,0,0,1,1,4
CUST01381,1,1,0,1,0,0,3
CUST01382,1,1,0,1,1,1,5
CUST01383,1,0,0,0,0,0,1
CUST01384,1,0,0,0,1,0,2
CUST01385,1,0,0,1,0,1,3
CUST01386,1,0,1,0,1,0,3
CUST01387,1,1,0,0,1,0,3
CUST01388,1,1,0,1,0,1,4
CUST01389,1,1,0,0,0,1,3
CUST01390,1,1,1,1,0,0,4
CUST01391,1,1,1,0,0,0,3
CUST01392,1,1,0,0,0,1,3
